CIK,Company Name,Form Type,Date Filed,File name
1055726,"INOVIO PHARMACEUTICALS, INC.",8-K,20200102,edgar/data/1055726/0001193125-20-000651.txt
1056823,HORIZON KINETICS ASSET MANAGEMENT LLC,4,20200102,edgar/data/1056823/0001056823-20-000001.txt
1057352,"COSTAR GROUP, INC.",4,20200102,edgar/data/1057352/0001057352-20-000002.txt
1057352,"COSTAR GROUP, INC.",4,20200102,edgar/data/1057352/0001057352-20-000004.txt
1057352,"COSTAR GROUP, INC.",4,20200102,edgar/data/1057352/0001057352-20-000006.txt
1057352,"COSTAR GROUP, INC.",4,20200102,edgar/data/1057352/0001057352-20-000008.txt
1057777,ROCHE JOYCE M,4,20200102,edgar/data/1057777/0000794367-20-000003.txt
1057839,MEHOS MANUEL J,4,20200102,edgar/data/1057839/0001501570-20-000035.txt
1058239,WESTERN ASSET HIGH INCOME FUND II INC.,4,20200102,edgar/data/1058239/0001510281-20-000001.txt
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,4,20200102,edgar/data/1058290/0001209191-20-000163.txt
1058623,CUMULUS MEDIA INC,4,20200102,edgar/data/1058623/0000919574-20-000004.txt
1058867,GUARANTY BANCSHARES INC /TX/,4/A,20200102,edgar/data/1058867/0001209191-20-000368.txt
1058867,GUARANTY BANCSHARES INC /TX/,4,20200102,edgar/data/1058867/0001209191-20-000411.txt
1059610,BROWN HANK,4,20200102,edgar/data/1059610/0001127602-20-000118.txt
1060349,"GAMCO INVESTORS, INC. ET AL",4,20200102,edgar/data/1060349/0000807249-20-000002.txt
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,4,20200102,edgar/data/1061219/0001209191-20-000244.txt
1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,8-K,20200102,edgar/data/1061219/0001193125-20-000620.txt
1061630,"BLACKSTONE MORTGAGE TRUST, INC.",4,20200102,edgar/data/1061630/0001209191-20-000463.txt
1061630,"BLACKSTONE MORTGAGE TRUST, INC.",4,20200102,edgar/data/1061630/0001209191-20-000466.txt
1061630,"BLACKSTONE MORTGAGE TRUST, INC.",4,20200102,edgar/data/1061630/0001209191-20-000468.txt
1061630,"BLACKSTONE MORTGAGE TRUST, INC.",4,20200102,edgar/data/1061630/0001209191-20-000470.txt
1061630,"BLACKSTONE MORTGAGE TRUST, INC.",4,20200102,edgar/data/1061630/0001209191-20-000473.txt
1061983,CYTOKINETICS INC,4,20200102,edgar/data/1061983/0001061983-20-000005.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000007.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000008.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000009.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000010.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000011.txt
1063344,HERSHA HOSPITALITY TRUST,4,20200102,edgar/data/1063344/0001063344-20-000012.txt
1066061,FLORANCE ANDREW C,4,20200102,edgar/data/1066061/0001057352-20-000002.txt
1066194,EGAIN Corp,4,20200102,edgar/data/1066194/0001104659-20-000345.txt
1066241,SPARROW FUNDS,497J,20200102,edgar/data/1066241/0001162044-20-000002.txt
1066886,FCM FAR EASTERN FUND L P,D/A,20200102,edgar/data/1066886/0001066886-20-000001.txt
1067414,HAMNER R STEVEN,4,20200102,edgar/data/1067414/0001287865-20-000002.txt
1068029,SCHABER CHRISTOPHER J,4,20200102,edgar/data/1068029/0001213900-20-000043.txt
1069082,GRINBERG ALEXANDER,4,20200102,edgar/data/1069082/0000950142-20-000012.txt
1069083,PHALEN MIRIAM GRINBERG,4,20200102,edgar/data/1069083/0000950142-20-000015.txt
1069308,Acer Therapeutics Inc.,8-K,20200102,edgar/data/1069308/0001564590-20-000119.txt
1069996,FedNat Holding Co,EFFECT,20191231,edgar/data/1069996/9999999995-20-000008.txt
1070094,BIDDLE WILLING L,4,20200102,edgar/data/1070094/0001567619-20-000083.txt
1070094,BIDDLE WILLING L,4,20200102,edgar/data/1070094/0001567619-20-000089.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000141.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000144.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000146.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000150.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000152.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000155.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000158.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000161.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000170.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000172.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000174.txt
1070154,STERLING BANCORP,4,20200102,edgar/data/1070154/0001209191-20-000177.txt
1070423,PLAINS ALL AMERICAN PIPELINE LP,4,20200102,edgar/data/1070423/0001615619-20-000002.txt
1070423,PLAINS ALL AMERICAN PIPELINE LP,4,20200102,edgar/data/1070423/0001615619-20-000004.txt
1070423,PLAINS ALL AMERICAN PIPELINE LP,4,20200102,edgar/data/1070423/0001638397-20-000001.txt
1072473,BECKER DOUGLAS L,4,20200102,edgar/data/1072473/0001104659-20-000529.txt
1072504,HARTZBAND MERYL D,4,20200102,edgar/data/1072504/0001209191-20-000312.txt
1075415,DIVERSIFIED HEALTHCARE TRUST,3,20200102,edgar/data/1075415/0001104659-20-000445.txt
1075415,DIVERSIFIED HEALTHCARE TRUST,8-K,20200102,edgar/data/1075415/0001104659-20-000436.txt
1075415,DIVERSIFIED HEALTHCARE TRUST,SC 13D/A,20200102,edgar/data/1075415/0001104659-20-000443.txt
1075708,ERVING JULIUS W II,4,20200102,edgar/data/1075708/0001315255-20-000006.txt
1076562,ASHMAN STEPHEN N,4,20200102,edgar/data/1076562/0001628280-20-000042.txt
1077183,NEOGENOMICS INC,4,20200102,edgar/data/1077183/0001077183-20-000003.txt
1078002,BEHRMAN MARK T,4,20200102,edgar/data/1078002/0001567619-20-000020.txt
1079218,SIPCO HOLDINGS LTD,4,20200102,edgar/data/1079218/0001140361-20-000070.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000023.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000024.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000025.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000026.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000027.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000028.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000029.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000030.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000031.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000032.txt
1080657,"Presidio Property Trust, Inc.",4,20200102,edgar/data/1080657/0001209191-20-000474.txt
1080993,LONGO MICHAEL E,3,20200102,edgar/data/1080993/0001567619-20-000006.txt
1081400,WELLS FARGO FUNDS TRUST,497J,20200102,edgar/data/1081400/0001081400-20-000004.txt
1081400,WELLS FARGO FUNDS TRUST,497,20200102,edgar/data/1081400/0001081400-20-000003.txt
1082038,DURECT CORP,8-K,20200102,edgar/data/1082038/0001564590-20-000064.txt
1083205,DE SCHUTTER RICHARD U,4,20200102,edgar/data/1083205/0001127602-20-000165.txt
1083387,KINETICS MUTUAL FUNDS INC,497,20200102,edgar/data/1083387/0000894189-20-000028.txt
1083743,"Flux Power Holdings, Inc.",D,20200102,edgar/data/1083743/0001709409-20-000001.txt
1084752,"Inventergy Global, Inc.",3,20200102,edgar/data/1084752/0001214659-20-000013.txt
1084752,"Inventergy Global, Inc.",SC 13G/A,20200102,edgar/data/1084752/0001214659-20-000015.txt
1084752,"Inventergy Global, Inc.",SC 13G/A,20200102,edgar/data/1084752/0001214659-20-000039.txt
1084765,RESOURCES CONNECTION INC,10-Q,20200102,edgar/data/1084765/0001193125-20-000684.txt
1084765,RESOURCES CONNECTION INC,8-K,20200102,edgar/data/1084765/0001157523-20-000002.txt
1084991,NATURAL GAS SERVICES GROUP INC,4,20200102,edgar/data/1084991/0001084991-20-000001.txt
1085535,STUPP JOHN P JR,4,20200102,edgar/data/1085535/0001085535-20-000001.txt
1086600,ALLIANCE RESOURCE PARTNERS LP,3,20200102,edgar/data/1086600/0001179110-20-000031.txt
1087426,SHATTUCK MAYO A III,4,20200102,edgar/data/1087426/0001109357-20-000011.txt
1088943,AQUA SECURITIES L.P.,ATS-N/UA,20191231,edgar/data/1088943/0001088943-19-000018.txt
1089872,"GAIA, INC",SC 13G/A,20200102,edgar/data/1089872/0001193125-20-000484.txt
1090135,BAKER JOHN H III,4,20200102,edgar/data/1090135/0001209191-20-000224.txt
1090137,BUTTS LAMPKIN,4,20200102,edgar/data/1090137/0001209191-20-000360.txt
1090148,LIVINGSTON PHIL K,4,20200102,edgar/data/1090148/0001209191-20-000231.txt
1090872,"AGILENT TECHNOLOGIES, INC.",4,20200102,edgar/data/1090872/0001127602-20-000060.txt
1091619,ALEXANDER STILES BARBARA,4,20200102,edgar/data/1091619/0001205233-20-000001.txt
1091748,"Argo Group International Holdings, Ltd.",8-K,20200102,edgar/data/1091748/0001193125-20-000283.txt
1091748,"Argo Group International Holdings, Ltd.",SC 13D/A,20200102,edgar/data/1091748/0000902664-20-000012.txt
1091823,KIRK RANDAL J,4,20200102,edgar/data/1091823/0001567619-20-000097.txt
1092289,TRANSATLANTIC PETROLEUM LTD.,4,20200102,edgar/data/1092289/0001568303-20-000001.txt
1092289,TRANSATLANTIC PETROLEUM LTD.,8-K,20200102,edgar/data/1092289/0001564590-20-000137.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",4,20200102,edgar/data/109380/0000109380-20-000001.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",4,20200102,edgar/data/109380/0000109380-20-000002.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",CERT,20200102,edgar/data/109380/0001354457-20-000002.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",CERT,20200102,edgar/data/109380/0001354457-20-000003.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",CERT,20200102,edgar/data/109380/0001354457-20-000004.txt
109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",CERT,20200102,edgar/data/109380/0001354457-20-000005.txt
1093974,HOLDER JAMES T,4,20200102,edgar/data/1093974/0001127602-20-000011.txt
1094084,TELKONET INC,4,20200102,edgar/data/1094084/0001683168-20-000001.txt
1094084,TELKONET INC,4,20200102,edgar/data/1094084/0001683168-20-000002.txt
1094084,TELKONET INC,4,20200102,edgar/data/1094084/0001683168-20-000003.txt
1094831,"BGC Partners, Inc.",3,20200102,edgar/data/1094831/0001437749-20-000063.txt
1094960,PRATT GREGORY A,4,20200102,edgar/data/1094960/0000850429-20-000005.txt
109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,4,20200102,edgar/data/109563/0000109563-20-000003.txt
109563,APPLIED INDUSTRIAL TECHNOLOGIES INC,4,20200102,edgar/data/109563/0000109563-20-000004.txt
1095670,NARWOLD KAREN G,4,20200102,edgar/data/1095670/0000915913-20-000012.txt
1095981,"PLUS THERAPEUTICS, INC.",3,20200102,edgar/data/1095981/0000899243-20-000160.txt
1096343,MARKEL CORP,3,20200102,edgar/data/1096343/0001096343-20-000004.txt
1096343,MARKEL CORP,4,20200102,edgar/data/1096343/0001096343-20-000002.txt
1096691,PARTNER COMMUNICATIONS CO LTD,6-K,20200102,edgar/data/1096691/0001178913-20-000010.txt
1097519,COLUMBIA FUNDS SERIES TRUST,497,20200102,edgar/data/1097519/0001193125-20-000370.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000097.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000104.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000107.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000109.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000112.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000114.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000116.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000119.txt
1099160,BEASLEY BROADCAST GROUP INC,4,20200102,edgar/data/1099160/0001209191-20-000121.txt
1099800,Edwards Lifesciences Corp,4,20200102,edgar/data/1099800/0001225208-20-000064.txt
1100224,HICKS WAYLAND R,4,20200102,edgar/data/1100224/0001209191-20-000457.txt
1101311,MCGONIGLE DENNIS,4,20200102,edgar/data/1101311/0000350894-20-000002.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000030.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000031.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000032.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000033.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000034.txt
1102934,CABOT MICROELECTRONICS CORP,4,20200102,edgar/data/1102934/0001127602-20-000035.txt
1104485,"NORTHERN OIL & GAS, INC.",3,20200102,edgar/data/1104485/0001104485-20-000005.txt
1104485,"NORTHERN OIL & GAS, INC.",4,20200102,edgar/data/1104485/0001104485-20-000006.txt
1105838,ROBOTTI ROBERT,4,20200102,edgar/data/1105838/0001104659-20-000382.txt
1105889,RYSAVY JIRKA,SC 13G/A,20200102,edgar/data/1105889/0001193125-20-000484.txt
1106010,SOBEL CLIFFORD M,4,20200102,edgar/data/1106010/0001209191-20-000333.txt
1106997,LACEY THOMAS A,4,20200102,edgar/data/1106997/0001437749-20-000081.txt
1108109,COMMUNITY HEALTH SYSTEMS INC,3,20200102,edgar/data/1108109/0001209191-20-000310.txt
1108109,COMMUNITY HEALTH SYSTEMS INC,4,20200102,edgar/data/1108109/0001209191-20-000289.txt
1108109,COMMUNITY HEALTH SYSTEMS INC,8-K,20200102,edgar/data/1108109/0001193125-20-000627.txt
1108215,GREEN ERIC,4,20200102,edgar/data/1108215/0001567619-20-000092.txt
1108524,"SALESFORCE.COM, INC.",4,20200102,edgar/data/1108524/0001127602-20-000284.txt
1108524,"SALESFORCE.COM, INC.",4,20200102,edgar/data/1108524/0001127602-20-000286.txt
1108524,"SALESFORCE.COM, INC.",4,20200102,edgar/data/1108524/0001127602-20-000288.txt
1108827,"QEP RESOURCES, INC.",4,20200102,edgar/data/1108827/0001209191-20-000215.txt
1109101,MOLONEY THOMAS E,4,20200102,edgar/data/1109101/0001209191-20-000291.txt
1109345,NOVA MEASURING INSTRUMENTS LTD,6-K,20200102,edgar/data/1109345/0001178913-20-000006.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000001.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000002.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000003.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000004.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000005.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000006.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000007.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000008.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000009.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000010.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000011.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000012.txt
1109357,EXELON CORP,4,20200102,edgar/data/1109357/0001109357-20-000013.txt
1110803,"ILLUMINA, INC.",8-K,20200102,edgar/data/1110803/0001110803-20-000005.txt
1112671,SWENSON SUSAN,4,20200102,edgar/data/1112671/0001209191-20-000415.txt
1112920,GLOBALSCAPE INC,4,20200102,edgar/data/1112920/0000921895-20-000010.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000002.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000003.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000004.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000005.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000006.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000007.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000008.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000009.txt
1113169,PRICE T ROWE GROUP INC,4,20200102,edgar/data/1113169/0001562180-20-000010.txt
1113303,STILWELL JOSEPH,SC 13D/A,20200102,edgar/data/1113303/0001104659-20-000431.txt
1113835,KESSLER PAUL L.,4,20200102,edgar/data/1113835/0001683168-20-000008.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000004.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000007.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000008.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000010.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000012.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000014.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000016.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000020.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000022.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0000914121-20-000024.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000001.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000002.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000003.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000004.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000005.txt
1114446,UBS AG,424B2,20200102,edgar/data/1114446/0001114446-20-000006.txt
1114771,MOORE EDDIE N JR,4,20200102,edgar/data/1114771/0000075252-20-000002.txt
1115331,KENNEDY CHRISTOPHER G,4,20200102,edgar/data/1115331/0001388038-20-000002.txt
1116578,PRUDENTIAL PLC,6-K,20200102,edgar/data/1116578/0001654954-20-000012.txt
1118417,"MODEL N, INC.",DEF 14A,20200102,edgar/data/1118417/0001118417-20-000001.txt
1118417,"MODEL N, INC.",DEFA14A,20200102,edgar/data/1118417/0001118417-20-000002.txt
1119639,PETROBRAS - PETROLEO BRASILEIRO SA,6-K,20200102,edgar/data/1119639/0001193125-20-000685.txt
1119639,PETROBRAS - PETROLEO BRASILEIRO SA,6-K,20200102,edgar/data/1119639/0001564590-20-000014.txt
1120914,PDF SOLUTIONS INC,4,20200102,edgar/data/1120914/0001437749-20-000084.txt
1121484,"OIL STATES INTERNATIONAL, INC",4,20200102,edgar/data/1121484/0001121484-20-000002.txt
1121919,DEALY RICHARD P,4,20200102,edgar/data/1121919/0001246360-20-000009.txt
1122063,"FTE Networks, Inc.",8-K,20200102,edgar/data/1122063/0001493152-20-000043.txt
1123847,HOOLEY JOSEPH L,3,20200102,edgar/data/1123847/0001127602-20-000102.txt
1124105,"CATALYST BIOSCIENCES, INC.",4,20200102,edgar/data/1124105/0001209191-20-000334.txt
1124105,"CATALYST BIOSCIENCES, INC.",4,20200102,edgar/data/1124105/0001209191-20-000337.txt
1124105,"CATALYST BIOSCIENCES, INC.",4,20200102,edgar/data/1124105/0001209191-20-000340.txt
1124105,"CATALYST BIOSCIENCES, INC.",4,20200102,edgar/data/1124105/0001209191-20-000342.txt
1124194,CROWN SUSAN,4,20200102,edgar/data/1124194/0001124194-20-000001.txt
1124610,"VMWARE, INC.",4,20200102,edgar/data/1124610/0000899243-20-000064.txt
1124610,"VMWARE, INC.",4,20200102,edgar/data/1124610/0000899243-20-000066.txt
1124610,"VMWARE, INC.",SC 13D/A,20200102,edgar/data/1124610/0001193125-20-000669.txt
1124959,Voya SENIOR INCOME FUND,N-23C3A,20200102,edgar/data/1124959/0001104659-20-000137.txt
1126703,Shoshone Silver/Gold Mining Co,REVOKED,20190327,edgar/data/1126703/9999999997-19-001999.txt
1128145,WIRTA RAYMOND E,4,20200102,edgar/data/1128145/0001672754-20-000022.txt
1131399,GLAXOSMITHKLINE PLC,3,20200102,edgar/data/1131399/0001387131-20-000048.txt
1131399,GLAXOSMITHKLINE PLC,6-K,20200102,edgar/data/1131399/0001654954-20-000015.txt
1133470,CALAVO GROWERS INC,8-K,20200102,edgar/data/1133470/0001193125-20-000445.txt
1133495,FREEMAN GEORGE C III,4,20200102,edgar/data/1133495/0000850429-20-000001.txt
1134118,BEASLEY BRUCE G,4,20200102,edgar/data/1134118/0001209191-20-000107.txt
1134290,BEASLEY CAROLINE,4,20200102,edgar/data/1134290/0001209191-20-000104.txt
1134291,BEASLEY BRIAN E,4,20200102,edgar/data/1134291/0001209191-20-000109.txt
1134292,BEASLEY GEORGE G,4,20200102,edgar/data/1134292/0001209191-20-000097.txt
1136905,DEMARSILIS SALLIE A,4,20200102,edgar/data/1136905/0000950142-20-000011.txt
1137547,UNITED SECURITY BANCSHARES,4,20200102,edgar/data/1137547/0001567619-20-000105.txt
1137547,UNITED SECURITY BANCSHARES,4,20200102,edgar/data/1137547/0001567619-20-000117.txt
1137547,UNITED SECURITY BANCSHARES,4,20200102,edgar/data/1137547/0001567619-20-000120.txt
1137547,UNITED SECURITY BANCSHARES,4,20200102,edgar/data/1137547/0001567619-20-000122.txt
1137547,UNITED SECURITY BANCSHARES,4,20200102,edgar/data/1137547/0001567619-20-000137.txt
1137774,PRUDENTIAL FINANCIAL INC,4,20200102,edgar/data/1137774/0001127602-20-000079.txt
1137774,PRUDENTIAL FINANCIAL INC,4,20200102,edgar/data/1137774/0001127602-20-000081.txt
1138476,PACIFIC HEALTH CARE ORGANIZATION INC,4,20200102,edgar/data/1138476/0001185185-20-000002.txt
